庆丰包子铺(梅市口路)	北京丰台区梅市口路17号	39.887602	116.276472	533aeccfc58663936fc02c25
庆丰包子铺(润泽悦溪店)	清苑路润泽悦溪东门配套公建1楼	40.059364	116.439433	cdd158e1bee8a46e210220e6
庆丰包子铺(花家地店)	北京朝阳区望京小区花家地北里5号楼望花路小学旁	39.994715	116.478959	f7cff25796f3d186223bf288
庆丰包子铺(双桥东路店)	双桥东路甲10号零点特区底商(近京客隆双桥东路店)	39.905932	116.609443	fd13a3f2f15699e3b1077d03
庆丰包子铺(紫芳路店)	紫芳路9号院5号楼	39.871857	116.450176	91edefda0037d428a4c75682
庆丰包子铺(丰台东路店)	育芳园小区49号	39.854176	116.325331	ef773a0fb5a2212d230220f2
庆丰包子铺(首座绿洲西)	北京市丰台区	39.856862	116.388105	1df8c484419b91f706026f59
庆丰包子铺(三座桥店)	三座桥2号	39.941774	116.394676	d6df91c11fed0573f7b9167e
庆丰包子铺(羊坊店路店)	北京丰台区羊坊店路17号(西客站北广场西北侧)	39.90423	116.326933	3a0a78bda9339fe363180937
庆丰包子铺(曙光西路店)	北京朝阳区西坝河东里36号楼底商(近幸福三千里烤肉城)	39.970887	116.452095	54b9a36ab7498f9b01294f05
庆丰包子铺(紫竹院路)	北京市海淀区紫竹院车道沟甲8号军乐团旁	39.951344	116.307234	af1ae56bb89d8e0b4207c17e
庆丰包子铺(太舟坞店)	温泉镇东埠头村天客隆超市1楼西侧	40.046716	116.214408	e68cdf7694dfc67d96ca0728
庆丰包子铺(万柳中路店)	北京海淀区万柳中路16号	39.972926	116.304225	62cee5c09f65e9daf82213f0
庆丰包子铺(金蝉北路)	垡头金蝉北里6号楼底商(近欢乐谷)	39.873864	116.512659	e33b5bba4c311da20869d957
庆丰包子铺(大红门路)	北京丰台区大红门路39号	39.852258	116.412258	3298aedc6da40eba9703191f
庆丰包子铺(角门北路店)	北京丰台区角门北路(博爱医院东)	39.856876	116.386523	1dfeb1a1977874785d0d0280
庆丰包子铺(上地城铁店)	上地佳园34号一层	40.039218	116.325854	c6276afdf2dcb0f13913fde2
庆丰包子铺(北营房中街)	北京西城区北营房中街25号	39.932003	116.355708	593850fbb8820944df1e527e
庆丰包子铺(白纸坊店)	北京西城区白纸坊西街3号1楼(近中国地图出版社)	39.884121	116.367989	22e11407b593d1add5b74e7e
庆丰包子铺(甘家口店)	北京西城区百万庄南街25号(甘家口大厦斜对面胡同内)	39.931346	116.341608	89fd4ea3038c6d5ee5e9657e
庆丰包子铺(崇文门店)	北京市东城区东打磨厂街3号(新世界商场北侧)	39.905648	116.421967	b1c556e86dc77915b426557e
庆丰包子铺(朝阳医院店)	北京朝阳区白家庄路8号朝阳医院北门对面	39.932778	116.459497	56e88cbaabcd7b7ca4c7567e
庆丰包子铺(牡丹园店)	北京海淀区牡丹园小区西门北侧胡同内	39.983106	116.379281	78bd50f7c538ac4231870a7e
庆丰包子铺(驼房营店)	朝阳区酒仙桥路21号酒仙桥商场三街坊	39.980964	116.496057	d5464cf8d4307a4efda7787e
庆丰包子铺(建华南路店)	北京朝阳区建华南路11号(北京广播大厦南)	39.912055	116.450102	61085211d36789b8c51b757e
庆丰包子铺(惠新西街)	北京朝阳区惠新西街23-4号	39.988199	116.423492	d219bb1dc799b292f50e777e
庆丰包子铺(石佛营店)	石佛营西里12号楼a座1层西区	39.937992	116.505725	cc0849a00f0417499403197e
庆丰包子铺(育慧南路)	北京市朝阳区芍药居对外经贸大学东门对面	39.986423	116.437713	2a7a25ec4a82e47a6c3e1b7e
庆丰包子铺(清河永泰店)	北京海淀区永泰庄路甲6号西侧1楼	40.042601	116.360615	91c13f9328a838e321f0177e
庆丰包子铺(七圣南路)	北京朝阳区七圣南路西坝河中里36号(朝百商场西)	39.968129	116.445124	7c5e480b10ae67adadb22a7e
庆丰包子铺(中关村店)	海淀区中关村北大街166-3号(太平洋大厦对面)	39.993395	116.323069	f5e3bcaef486c8d85e17c37e
庆丰包子铺(岳各庄店)	北京丰台区岳各庄梅市口路8号院	39.886654	116.278442	d305db1f923c0d27932ca3d0
庆丰包子铺(北沙滩店)	朝阳区北沙滩	40.0118	116.375008	d6c5d99142fe8cf130169bd0
庆丰包子铺西安门大街店	北京西城区西安门大街85号	39.928953	116.385717	34e485088809dafbd8d891d0
庆丰包子铺(北草厂店)	西城区西直门内大街玉桃园三区11号楼底商(护国寺小吃旁)	39.941221	116.379174	850815e174b6178243e192d0
庆丰包子铺(大屯路店)	北京朝阳区大屯路甲2号(大鸭梨西侧路口旁)	40.007738	116.383575	435d7aea895fda2c5abbbcd0
庆丰包子铺(新街口店)	西城区新街口南大街16号	39.946366	116.379387	101bc61b7eede9bac42ba1d0
庆丰包子铺(颐和园店)	北京市海淀区颐和园路104号	40.003165	116.302509	0ed20a1541fb928e56bfffe1
庆丰包子铺(法华南里店)	北京东城区法华寺南里(红桥市场后)	39.89237	116.426874	9f97b1c59bb2cb1fb64f545d
庆丰包子铺(苏州街店)	北京海淀区苏州街29号北95号平房	39.986948	116.311586	060f5e53991aaece091cc7f8
庆丰包子铺(学清路店)	海淀区学清路甲8号圣熙8号购物中心1楼(近美廉美)	40.014604	116.361854	befdb29200280ff887154175
庆丰包子铺(北苑路二店)	北京朝阳区北苑路4号楼底商(近航空总医院)	40.03562	116.424903	4ce10ce642fe92b8441a3225
庆丰包子铺(良乡玉竹园店)	玉竹园小区南侧	40.012359	116.375439	fcbb2dcab36e06f196f08c3d
庆丰包子铺(工人体育场南路)	北京朝阳区工人体育场南路甲3号	39.932798	116.459503	dd0eadbdaa221fff1d580067
庆丰包子铺(嘉园时代风帆店)	丰台区马家堡西路15号时代风帆大厦1楼(大中电器美廉美超市地铁4号线角门站)	39.852922	116.377311	1ad1d245e41309dfe115f90e
庆丰包子铺(望馨商业中心店)	北京朝阳区利泽西街望馨花园105号楼	40.015295	116.469239	098ee1132094162d4d554794
庆丰包子铺(卢沟桥晓月苑店)	北京市丰台区晓月苑三里13号楼一层	39.842335	116.246357	ca825bb16246a94ece04ef71
庆丰包子铺(三元里南小街)	香中里9号楼临2号	39.956529	116.456113	19948eec71f48e5fa80dd8d4
庆丰包子铺(双井家乐福店)	北京朝阳区广渠路31号家乐福对面	39.899477	116.480199	accb31304d00e74543afe637
庆丰包子铺(通厦公元99店)	北京海淀区西小口路88号通厦公元99商厦(近西三旗桥)	40.053144	116.344511	2fb5c3645c4db378b020a81e
庆丰包子铺(新街口外大街)	北京西城区新街口外大街甲14号同春园西门(北京师范大学东门对面)	39.964942	116.377811	6113ef771571890d8e77277e
庆丰包子铺(健翔国际公寓北)	北京朝阳区华严北里1-3号(近祁家豁子公交站)	39.988026	116.387024	e116be546c01d062c91b95d0
庆丰包子铺(富力又一城店)	黄厂南里2号院1号楼	39.85419	116.570487	d82d6697d3d8c3bfd418b7f0
庆丰包子铺(东直门交通枢纽店)	海淀区学院路北口（矿大东门向北200米）(中国矿业大学，中国农业大学东校区，富润家园，五道口服装批发市场)	40.004871	116.359779	236915f787564f8ce9f8539d
