小吃快餐	g112	禧元堂粥府(上地店)	2011714
小吃快餐	g112	兰州牛肉拉面	2987434
小吃快餐	g112	三元梅园(五彩城店)	8693532
小吃快餐	g112	东方饺子王(西二旗店)	15041365
小吃快餐	g112	老秦人(上地店)	13788218
小吃快餐	g112	勾魂凉皮	14911002
小吃快餐	g112	黄焖鸡米饭	9967479
小吃快餐	g112	菠萝山米粉(科贸店)	14880692
小吃快餐	g112	和你槑玩槑了(上地华联店)	8931359
小吃快餐	g112	阿泰包子(西二旗店)	9627008
小吃快餐	g112	食分钟(辉煌国际地下店)	14724999
小吃快餐	g112	川东道	15109641
小吃快餐	g112	湘味湖南米粉	3555637
小吃快餐	g112	吉祥馄饨(上地华联店)	5546310
小吃快餐	g112	老韩BBQ自助烧烤	6054928
小吃快餐	g112	宽街烤翅	5716854
小吃快餐	g112	一品排骨饭	6213451
小吃快餐	g112	第1佳大鸡排	13713940
小吃快餐	g112	滋美卤肉卷(滋美卤肉卷西二旗店)	13668796
小吃快餐	g112	黄焖鸡米饭	14874930
小吃快餐	g112	速客快餐外卖	4528015
小吃快餐	g112	花溪牛肉粉	5626750
小吃快餐	g112	三晋面食府	5862041
小吃快餐	g112	燕郊天地人黄泥烧鸽子	9016361
小吃快餐	g112	黄焖鸡米饭	14874545
小吃快餐	g112	独门烧烤	2740702
小吃快餐	g112	烤翅一绝	3117847
小吃快餐	g112	阳光快餐	3176356
小吃快餐	g112	比比吃	3929980
小吃快餐	g112	仁和饺子馆	4288695
小吃快餐	g112	尚食汇	4292490
小吃快餐	g112	面天下	4514514
小吃快餐	g112	周黑鸭	4530422
小吃快餐	g112	月亮饼	5337358
小吃快餐	g112	香驴阁驴肉火烧	5378041
小吃快餐	g112	板面	5388258
小吃快餐	g112	河间阎记驴肉火烧	5364823
小吃快餐	g112	李氏刀削面	5566702
小吃快餐	g112	稻香村(农大南路店)	5652787
小吃快餐	g112	顶香阁桂林米粉(上地店)	5612638
小吃快餐	g112	桂林米粉	5989934
小吃快餐	g112	哈哈镜鸭脖子(印象南国上地店)	6259381
小吃快餐	g112	朵颐舍主题餐厅	6423010
小吃快餐	g112	湘啦辣	8241716
小吃快餐	g112	望源聚铁板烧	8291636
小吃快餐	g112	品渡今天	8970303
小吃快餐	g112	第1佳大鸡排(上地店)	8948528
小吃快餐	g112	老香公	8956139
小吃快餐	g112	牛肉丸子面	10350072
小吃快餐	g112	爱吾范	13773912
小吃快餐	g112	沙县小吃	14172337
小吃快餐	g112	坛焖肉二米饭	14897516
小吃快餐	g112	河间驴肉王	516108
小吃快餐	g112	伊家风情清真快餐	3324883
小吃快餐	g112	疯狂烤翅(马连洼店)	3132676
小吃快餐	g112	烤烤乐特色烤羊腿	2701828
小吃快餐	g112	奇奇快餐	3104215
小吃快餐	g112	桂林砂锅饭	4191270
小吃快餐	g112	疯狂烤翅	4100418
小吃快餐	g112	美食佳缘快餐外送	4216066
小吃快餐	g112	烩面汇	4528642
小吃快餐	g112	小馋嘴花溪牛肉粉	4697597
小吃快餐	g112	实诚盖饭	4673889
小吃快餐	g112	嘟嘟小碗菜	5210167
小吃快餐	g112	添一源串吧	5173111
小吃快餐	g112	YY快餐	5195450
小吃快餐	g112	山西饸饹面	5157253
小吃快餐	g112	口留香	5284549
小吃快餐	g112	百福湘	5306502
小吃快餐	g112	硅谷美食城	5412363
小吃快餐	g112	河间府驴肉火烧	5419617
小吃快餐	g112	蒙古炭烤大营	5279046
小吃快餐	g112	三元食品华冠分公司食堂	5424167
小吃快餐	g112	老马拉面	5677286
小吃快餐	g112	静安亭麻辣烫	5661831
小吃快餐	g112	豫大碗	5677259
小吃快餐	g112	天下第一粉	5445795
小吃快餐	g112	香河肉饼	5855836
小吃快餐	g112	兰州马振宗牛肉拉面	6449332
小吃快餐	g112	寻客	6264124
小吃快餐	g112	春饼王	7997396
小吃快餐	g112	牛大碗拉面	8916903
小吃快餐	g112	山东呛面馒头	9012130
小吃快餐	g112	胖嘟嘟饺子	9025098
小吃快餐	g112	一号院烤串	9067765
小吃快餐	g112	嘉和一品粥(上地店)	9269019
小吃快餐	g112	李记牛肉牛杂面	9735581
小吃快餐	g112	冯记驴肉火烧	10347989
小吃快餐	g112	乐海饺子馆	10418956
小吃快餐	g112	烤肉串	13713437
小吃快餐	g112	河间正宗郝记驴肉火烧	13728182
小吃快餐	g112	重庆麻辣烫	13767423
小吃快餐	g112	小豆面馆上地店	13927176
小吃快餐	g112	品香源	13794085
小吃快餐	g112	宏状元	14741600
小吃快餐	g112	旗鼓村米线	14736198
小吃快餐	g112	来伊份(天秀路店)	14893553
小吃快餐	g112	好口福米线	14900814
小吃快餐	g112	丽华快餐(上地店)	15084677
小吃快餐	g112	北京小吃	2325412
小吃快餐	g112	兰州老马家拉面	515235
